"","Date","Day","Action","Protester","State/target","Agent","Event","Country","Location","Issue","Link date","Time","# Protesters","Arrests","Injuries...15","Deaths","Prop. Damage","# State","Injuries...19","State killed","OSD","Source","Story date","No event found"
"6111","04/02/1992","Tue","hostage-nd","PIRA","Catholics",NA,"hold family hostage in plan to kill dog warden","UK/Northern Ireland","Belleek","Irish unity","33639",NA,4,0,0,0,"N",0,0,0,48914,"Evening Standard","33639",NA
"6112","04/02/1992","Tue","rally","shipyard workers","firm","Harland & Wolff","strike rally","UK/Northern Ireland","Belfast","wages",NA,NA,500,0,0,0,"N",0,0,0,550700,"Lloyd's List","33639",NA
"6113","04/02/1992","Tue","strike","shipyard workers","firm","Harland & Wolff","strike for higher pay","UK/Northern Ireland","Belfast","wages",NA,NA,500,0,0,0,"N",0,0,0,550700,"Lloyd's List","33639",NA
"6114","05/02/1992","Wed","assassination","UFF","Catholics",NA,"shoot dead 5 & wound 7 in bookmaker shop","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Evening Standard","33639",NA
"6115","05/02/1992","Wed","gunfight","PIRA","government","UDR","shoot dog warden in leg; he kills 1 PIRA","UK/Northern Ireland","Belleek","Irish unity",NA,NA,4,0,0,1,"Y",1,1,0,48914,"Evening Standard","33639",NA
"6116","05/02/1992","Wed","strike","shipyard workers","firm","Harland & Wolff","strike for higher pay","UK/Northern Ireland","Belfast","wages",NA,NA,500,0,0,0,"N",0,0,0,550700,"Lloyd's List","33642",NA
"6117","06/02/1992","Thu","bomb-nd","PIRA","government","bus depot","bomb explodes in bus depot, injuring driver","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Xinhau","33640",NA
"6118","06/02/1992","Thu","rally","Sinn Fein","government","police","funeral for one killed on 2/4/92","UK/Northern Ireland","Belfast","Irish unity","33638",NA,301,0,0,0,"N",0,0,0,48914,"Guardian","33641",NA
"6119","06/02/1992","Thu","strike","shipyard workers","firm","Harland & Wolff","strike for higher pay","UK/Northern Ireland","Belfast","wages",NA,NA,500,0,0,0,"N",0,0,0,550700,"Lloyd's List","33642",NA
"6120","07/02/1992","Fri","strike","shipyard workers","firm","Harland & Wolff","strike for higher pay","UK/Northern Ireland","Belfast","wages",NA,NA,500,0,0,0,"N",0,0,0,550700,"Lloyd's List","33642",NA
"6121","08/02/1992","Sat","rally","Catholics","government","police","funeral for those killed in bookmaker shop","UK/Northern Ireland","Belfast","Irish unity","33639",NA,3001,0,0,0,"N",0,0,0,3e+05,"Reuters","33642",NA
"6122","09/02/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6123","10/02/1992","Mon","deployment","PIRA","government","UK troops","600 new troops sent to Northern Ireland","UK/Northern Ireland","Northern Ireland","terror",NA,NA,0,0,0,0,"N",600,0,0,48914,"Reuters","33644",NA
"6124","11/02/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6125","12/02/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6126","13/02/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6127","14/02/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6128","15/02/1992","Sat","bomb-nd","PIRA","government","police","5 police injured by car bomb downtown","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",31,5,0,48914,"Reuters","33649",NA
"6129","16/02/1992","Sun","gunfight","PIRA","government","police","4 PIRA shot dead as they attack police station","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,6,2,2,4,"Y",31,1,0,48914,"Reuters","33650",NA
"6130","16/02/1992","Sun","bomb-nd","PIRA","government",NA,"blow up restaurant & pub in North Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,48914,"Xinhau","33650",NA
"6131","17/02/1992","Mon","assassination","IPLO","Loyalists",NA,"Protestant shot dead in a video store","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,48914,"Reuters","33651",NA
"6132","17/02/1992","Mon","riot","Sinn Fein","government","police","throw fire bombs, clash with police over killing PIRAs","UK/Northern Ireland","Belfast","Irish unity","33650",NA,301,0,0,0,"Y",301,4,0,48914,"Reuters","33651",NA
"6133","18/02/1992","Tue","arrest","UFF","government","police","suspect for bookmaker murders","UK/Northern Ireland","Belfast","terror","33639",NA,1,1,0,0,"N",8,0,0,350000,"Reuters","33652",NA
"6134","19/02/1992","Wed","assassination","UFF","Catholics",NA,"Catholic man shot in back & wounded","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Reuters","33653",NA
"6135","19/02/1992","Wed","rally","citizens","government","police","funeral for PIRA killed by SAS; mother prevents PIRA attendance","UK/Northern Ireland","Dungannon","Irish unity","33650",NA,400,0,0,0,"N",101,0,0,3e+05,"Daily Mail","33654",NA
"6136","19/02/1992","Wed","rally","Sinn Fein","government","police","funeral for PIRA killed by SAS","UK/Northern Ireland","Clonoe","Irish unity","33650",NA,301,0,0,0,"N",101,0,0,48914,"Daily Mail","33654",NA
"6137","20/02/1992","Thu","deployment","Sinn Fein","government","police","deploy 500 police & 60 Landrovers for funerals","UK/Northern Ireland","Coalisland","terror",NA,NA,0,0,0,0,"N",500,0,0,48914,"Guardian","33655",NA
"6138","20/02/1992","Thu","rally","Sinn Fein","government","police","funeral for PIRA killed by SAS","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,400,0,0,0,"N",500,0,0,48914,"Reuters","33654",NA
"6139","20/02/1992","Thu","reject","Sinn Fein","church","priest","priest criticizes PIRA; Sinn Fein walks out","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,100,0,0,0,"N",500,0,0,48914,"Reuters","33654",NA
"6140","20/02/1992","Thu","attack","UFF","Sinn Fein",NA,"shoot at house & throw grenade, but no injury","UK/Northern Ireland","Belfast","British unity",NA,"0.833333333",3,0,0,0,"Y",0,0,0,350000,"Reuters","33655",NA
"6141","21/02/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6142","22/02/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6143","23/02/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6144","24/02/1992","Mon","bomb-nd","PIRA","government","UK troops","soldier injured by coffee can bomb","UK/Northern Ireland","Ardoyne","Irish unity",NA,NA,3,0,0,0,"Y",3,1,0,48914,"Guardian","33659",NA
"6145","24/02/1992","Mon","trial","UFF","government","court","charge 2 with bookmaker shop murders","UK/Northern Ireland","Belfast","terror",NA,NA,2,2,0,0,"N",0,0,0,350000,"Guardian","33659",NA
"6146","25/02/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6147","26/02/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6148","27/02/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6149","28/02/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6150","29/02/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6151","01/03/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6152","02/03/1992","Mon","refuse","PIRA","government","prison","women prisoners refuse strip searches","UK/Northern Ireland","Maghaberry","Irish unity",NA,NA,10,0,0,0,"N",101,0,0,48914,"Age","33751",NA
"6153","03/03/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6154","04/03/1992","Wed","assassination","UFF","Catholics",NA,"shoot dead truck driver","UK/Northern Ireland","Tangragee","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Xinhau","33667",NA
"6155","04/03/1992","Wed","convict","UFF","government","court","sentenced to life for murder","UK/Northern Ireland","Belfast","terror","32750",NA,2,2,0,0,"N",0,0,0,350000,"Guardian","33667",NA
"6156","04/03/1992","Wed","bomb-nd","PIRA","government",NA,"450 kg bomb destroys commercial center of Lurgan","UK/Northern Ireland","Lurgan","Irish unity",NA,"0.208333333",3,0,0,0,"Y",8,4,0,48914,"Reuters","33667",NA
"6157","05/03/1992","Thu","bomb-nd","PIRA","government","UK troops","bomb injures soldier","UK/Northern Ireland","Augher","Irish unity",NA,NA,3,0,0,0,"Y",3,1,0,48914,"The Herald","33669",NA
"6158","05/03/1992","Thu","bomb-nd","PIRA","government",NA,"bomb explodes in city center","UK/Northern Ireland","Belfast","Irish unity",NA,"0.208333333",3,0,0,0,"Y",0,0,0,48914,"Independent","33669",NA
"6159","06/03/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6160","07/03/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6161","08/03/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6162","09/03/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6163","10/03/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6164","11/03/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6165","12/03/1992","Thu","assassination","UFF","Catholics",NA,"Catholic man shot dead on doorstep","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Reuters","33675",NA
"6166","13/03/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6167","14/03/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6168","15/03/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6169","16/03/1992","Mon","raid","PIRA","government","police","find 750 kg bomb in preparation","UK/Northern Ireland","Belfast","terror",NA,NA,3,0,0,0,"N",8,0,0,48914,"Daily Mail","33680",NA
"6170","17/03/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6171","18/03/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6172","19/03/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6173","20/03/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6174","21/03/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6175","22/03/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6176","23/03/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6177","24/03/1992","Tue","bomb-nd","PIRA","government","police","200 kg car bomb hits police station, injures 10","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",10,10,0,48914,"Reuters","33687",NA
"6178","25/03/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6179","26/03/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6180","27/03/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6181","28/03/1992","Sat","attack","PIRA","government","police","mortar kills policewoman, takes legs of policeman, injures 11 more","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",8,2,1,48914,"Observer","33692",NA
"6182","29/03/1992","Sun","assassination","UVF","Catholics",NA,"shoot dead Catholic man","UK/Northern Ireland","Portadown","British unity",NA,"0.166666667",2,0,0,0,"Y",0,0,0,350000,"Xinhau","33692",NA
"6183","29/03/1992","Sun","bomb-nd","PIRA","government","police","soccer ball bomb found at football stadium","UK/Northern Ireland","Sion Mills","Irish unity",NA,"0.833333333",3,0,0,0,"N",8,0,0,48914,"Evening Standard","33693",NA
"6184","30/03/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6185","31/03/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6186","01/04/1992","Wed","assassination","UVF","UVF",NA,"shoot dead one of their own members","UK/Northern Ireland","Lurgan","UVF feud",NA,"0.993055556",2,0,0,0,"Y",0,0,0,350000,"Reuters","33695",NA
"6187","02/04/1992","Thu","assassination","UFF","Sinn Fein",NA,"shoot dead election campaigner for Sinn Fein","UK/Northern Ireland","Kilrea","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Xinhau","33696",NA
"6188","03/04/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6189","04/04/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6190","05/04/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6191","06/04/1992","Mon","rally","Sinn Fein","UFF",NA,"funeral for Danny Cassidy, shot on 4/2","UK/Northern Ireland","Derry","Irish unity",NA,NA,301,0,0,0,"N",0,0,0,48914,"Independent","33700",NA
"6192","07/04/1992","Tue","beating","PIRA","government","prison","2 masked men beat up Maze prison director","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",1,1,0,48914,"Reuters","33701",NA
"6193","08/04/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6194","09/04/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6195","10/04/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6196","11/04/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6197","12/04/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6198","13/04/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6199","14/04/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6200","15/04/1992","Wed","assassination","UFF","Loyalists",NA,"shoot dead 'police informer'","UK/Northern Ireland","Belfast","UFF feud",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Reuters","33709",NA
"6201","15/04/1992","Wed","raid","UDA","government","police","raid house, find Sinn Fein hit list, arrest man","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",8,0,0,350000,"Reuters","33709",NA
"6202","15/04/1992","Wed","trial","UK troops","government","court","2 marines charged with murder","UK/Northern Ireland","Belfast","state killing","33237",NA,2,2,0,0,"N",0,0,0,3001,"The Herald","33710",NA
"6203","16/04/1992","Thu","bomb-nd","PIRA","government",NA,"bomb hurled into shop fails to detonate","UK/Northern Ireland","Pomeroy","Irish unity",NA,NA,3,0,0,0,"Y",8,0,0,42907,"Evening Standard","33710",NA
"6204","17/04/1992","Fri","bomb-nd","PIRA","government","court","bomb explodes in city center","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",31,0,0,42907,"Reuters","33711",NA
"6205","17/04/1992","Fri","attack","PIRA","government","police","car speeds through checkpoint; police shoot","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,2,0,0,"Y",31,0,0,42907,"The Herald","33712",NA
"6206","17/04/1992","Fri","bomb-nd","PIRA","government","police","find 30 kg bomb in car that pierced checkpoint","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"N",8,0,0,42907,"The Herald","33712",NA
"6207","18/04/1992","Sat","assassination","PIRA","Catholics",NA,"shoot dead a Catholic 'collaborator' working for UDR","UK/Northern Ireland","Armagh","Irish unity",NA,"0.001388889",2,0,0,0,"Y",0,0,0,42907,"Reuters","33712",NA
"6208","18/04/1992","Sat","bomb-nd","PIRA","government","police","find bomb in trunk at checkpoint","UK/Northern Ireland","Larne","Irish unity",NA,NA,3,3,0,0,"N",8,0,0,42907,"Guardian","34223",NA
"6209","19/04/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6210","20/04/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6211","21/04/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6212","22/04/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6213","23/04/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6214","24/04/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6215","25/04/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6216","26/04/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6217","27/04/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6218","28/04/1992","Tue","assassination","UFF","Catholics",NA,"shoot dead 26-year old Catholic woman","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Xinhau","33722",NA
"6219","29/04/1992","Wed","preclude","terrorists","government","police","police close street called 'assassins' alley'","UK/Northern Ireland","Belfast","terror",NA,NA,0,0,0,0,"N",101,0,0,392907,"Reuters","33723",NA
"6220","29/04/1992","Wed","assassination","UVF","Catholics",NA,"shoot dead Catholic man","UK/Northern Ireland","Belfast","British unity",NA,NA,2,0,0,0,"Y",0,0,0,350000,"Reuters","33723",NA
"6221","30/04/1992","Thu","hostage-nd","PIRA","Catholics",NA,"take family hostage, steel their backhoe to put bomb on rail tracks","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,42907,"Reuters","33725",NA
"6222","01/05/1992","Fri","bomb-wd","PIRA","government","UK troops","480 kg bomb kills 1& injures 2","UK/Northern Ireland","Killeen","Irish unity","33724",NA,3,0,0,0,"Y",3,2,1,42907,"Reuters","33725",NA
"6223","01/05/1992","Fri","rally","citizens","UFF",NA,"Protestants join Catholics at woman's funeral","UK/Northern Ireland","Belfast","terror","33722",NA,301,0,0,0,"N",0,0,0,6e+05,"The Herald","33726",NA
"6224","02/05/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6225","03/05/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6226","04/05/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6227","05/05/1992","Tue","assassination","IPLO","Loyalists",NA,"shoot dead 1 & wound 2 in bar","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,42907,"Reuters","33729",NA
"6228","06/05/1992","Wed","raid","PIRA","government","police","1000 police sweep in to find terror racketeering","UK/Northern Ireland","County Armagh","terror",NA,NA,0,0,0,0,"N",1000,0,0,42907,"Daily Mail","33731",NA
"6229","07/05/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6230","08/05/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6231","09/05/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6232","10/05/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6233","11/05/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6234","12/05/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6235","13/05/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6236","14/05/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6237","15/05/1992","Fri",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6238","16/05/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6239","17/05/1992","Sun","fight","Catholics","government","UK troops","fight troops for harassment; steal machine gun","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,25,0,7,0,"Y",31,4,0,3e+05,"Xinhau","33742",NA
"6240","17/05/1992","Sun","attack","Sinn Fein","government","UK troops","crash through checkpoint, injure soldier","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,3,1,0,0,"Y",8,1,0,42907,"Guardian","33742",NA
"6241","18/05/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6242","19/05/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6243","20/05/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6244","21/05/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6245","22/05/1992","Fri","boycott","Loyalists","Ireland","president","unionist politicians refuse to meet Mary Robinson","UK/Northern Ireland","Belfast","British unity",NA,NA,101,0,0,0,"N",0,0,0,350000,"Guardian","33747",NA
"6246","23/05/1992","Sat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6247","24/05/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6248","25/05/1992","Mon","assassination","PIRA","Loyalists",NA,"teenager shot dead in back of head","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,2,0,0,0,"Y",0,0,0,42907,"Daily Telegraph","33750",NA
"6249","26/05/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6250","27/05/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6251","28/05/1992","Thu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6252","29/05/1992","Fri","arrest","PIRA","government","UK troops","arrest PIRA ready to shoot down plane with airplanes","UK/Northern Ireland","Cappagh","Irish unity",NA,"0.833333333",7,7,0,0,"N",31,0,0,42907,"The Herald","33754",NA
"6253","30/05/1992","Sat","ultimatum","PIRA","Catholics",NA,"insist 10 leave Ulster or face death","UK/Northern Ireland","Strabane","Irish unity",NA,NA,8,0,0,0,"N",0,0,0,42907,"The Herald","33757",NA
"6254","31/05/1992","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6255","01/06/1992","Mon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6256","02/06/1992","Tue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
"6257","03/06/1992","Wed",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no event"
