"","Date","Day","Action","Perpetrator","Political_target","Target","Event","Country","Location","Issue","Link date","Time","N_Protesters","Arrests","N_ProtestersInjured","Deaths","Prop. Damage","N_StateForces","N_StateInjured","State killed","OSD","Source","Story date","No event found","District"
"2204",1992-02-18,"Tue","demonstration","pro-choice activists","government","court","against judge who precludes abortion for 14-year old raped girl","Ireland","Dublin","pro-choice",NA,NA,301,0,0,0,"N",0,0,0,3e+05,"Evening Standard","18/02/1992",NA,"TBD"
"2205",1992-02-18,"Tue","arrest","UFF","government","police","suspect for bookmaker murders","UK/Northern Ireland","Belfast","terror","33639",NA,1,1,0,0,"N",8,0,0,350000,"Reuters","33652",NA,"Belfast"
"2206",1992-02-19,"Wed","rally","citizens","government","police","funeral for PIRA killed by SAS; mother prevents PIRA attendance","UK/Northern Ireland","Dungannon","Irish unity","33650",NA,400,0,0,0,"N",101,0,0,3e+05,"Daily Mail","33654",NA,"Dungannon"
"2207",1992-02-19,"Wed","rally","Sinn Fein","government","police","funeral for PIRA killed by SAS","UK/Northern Ireland","Clonoe","Irish unity","33650",NA,301,0,0,0,"N",101,0,0,48914,"Daily Mail","33654",NA,"Dungannon"
"2208",1992-02-20,"Thu","deployment","Sinn Fein","government","police","deploy 500 police & 60 Landrovers for funerals","UK/Northern Ireland","Coalisland","terror",NA,NA,0,0,0,0,"N",500,0,0,48914,"Guardian","33655",NA,"Dungannon"
"2209",1992-02-20,"Thu","rally","Sinn Fein","government","police","funeral for PIRA killed by SAS","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,400,0,0,0,"N",500,0,0,48914,"Reuters","33654",NA,"Dungannon"
"2210",1992-02-20,"Thu","reject","Sinn Fein","church","priest","priest criticizes PIRA; Sinn Fein walks out","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,100,0,0,0,"N",500,0,0,48914,"Reuters","33654",NA,"Dungannon"
"2211",1992-02-21,"Fri","break in","Sinead O'Connor","government","Dail","eludes security; demands audience with PM","Ireland","Dublin","pro-choice",NA,NA,1,0,0,0,"N",31,0,0,3e+05,"Reuters","21/02/1992",NA,"TBD"
"2212",1992-02-22,"Sat","demonstration","pro-choice activists","government","court","demand right to abortion","Ireland","Dublin","pro-choice",NA,NA,7000,0,0,0,"N",0,0,0,3e+05,"Reuters","23/02/1992",NA,"TBD"
"2213",1992-02-24,"Mon","bomb-nd","PIRA","government","UK troops","soldier injured by coffee can bomb","UK/Northern Ireland","Ardoyne","Irish unity",NA,NA,3,0,0,0,"Y",3,1,0,48914,"Guardian","33659",NA,"Belfast"
"2214",1992-02-24,"Mon","trial","UFF","government","court","charge 2 with bookmaker shop murders","UK/Northern Ireland","Belfast","terror",NA,NA,2,2,0,0,"N",0,0,0,350000,"Guardian","33659",NA,"Belfast"
"2215",1992-02-25,"Tue","demonstration","pro-choice activists","government","court","chant phone numbers of UK abortion services","Ireland","Dublin","pro-choice",NA,NA,300,0,0,0,"N",31,0,0,3e+05,"Reuters","25/02/1992",NA,"TBD"
"2216",1992-02-26,"Wed","accede","pro-choice activists","government","court","court allows girl to go to UK for abortion","Ireland","Dublin","accede","18/02/1992",NA,0,0,0,0,"N",0,0,0,3e+05,"Financial Times","28/02/1992",NA,"TBD"
"2217",1992-02-29,"Sat","arrest","PIRA","government","police","arrest 2 flying in from Paris","Ireland","Dublin","terror",NA,NA,2,2,0,0,"N",8,0,0,9836,"Reuters","29/02/1992",NA,"TBD"
"2218",1992-03-02,"Mon","release","PIRA","government","police","release PIRA members arrested at airport","Ireland","Dublin","terror",NA,NA,2,0,0,0,"N",31,0,0,9836,"Reuters","02/03/1992",NA,"TBD"
"2219",1992-03-04,"Wed","convict","UFF","government","court","sentenced to life for murder","UK/Northern Ireland","Belfast","terror","32750",NA,2,2,0,0,"N",0,0,0,350000,"Guardian","33667",NA,"Belfast"
"2220",1992-03-05,"Thu","bomb-nd","PIRA","government","UK troops","bomb injures soldier","UK/Northern Ireland","Augher","Irish unity",NA,NA,3,0,0,0,"Y",3,1,0,48914,"The Herald","33669",NA,"Dungannon"
"2221",1992-03-10,"Tue","raid","PIRA","government","police","find arms cache","Ireland","Letterkenny","terror",NA,NA,3,3,0,0,"N",31,0,0,9836,"Evening Standard","11/03/1992",NA,"TBD"
"2222",1992-03-11,"Wed","raid","PIRA","government","police","find arms cache","Ireland","Letterkenny","terror",NA,NA,0,0,0,0,"N",31,0,0,9836,"The Herald","12/03/1992",NA,"TBD"
"2223",1992-03-16,"Mon","raid","PIRA","government","police","find 750 kg bomb in preparation","UK/Northern Ireland","Belfast","terror",NA,NA,3,0,0,0,"N",8,0,0,48914,"Daily Mail","33680",NA,"Belfast"
"2224",1992-03-19,"Thu","dismiss","bank workers","government","Bank of Ireland","fire workers for protest actions","Ireland","Dublin","labor protest",NA,NA,884,0,0,0,"N",0,0,0,678827,"Irish Times","20/03/1992",NA,"TBD"
"2225",1992-03-24,"Tue","bomb-nd","PIRA","government","police","200 kg car bomb hits police station, injures 10","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",10,10,0,48914,"Reuters","33687",NA,"Belfast"
"2226",1992-03-28,"Sat","attack","PIRA","government","police","mortar kills policewoman, takes legs of policeman, injures 11 more","UK/Northern Ireland","Newry","Irish unity",NA,NA,3,0,0,0,"Y",8,2,1,48914,"Observer","33692",NA,"Newry & Mourne"
"2227",1992-03-29,"Sun","bomb-nd","PIRA","government","police","soccer ball bomb found at football stadium","UK/Northern Ireland","Sion Mills","Irish unity",NA,"0.833333333",3,0,0,0,"N",8,0,0,48914,"Evening Standard","33693",NA,"Strabane"
"2228",1992-03-31,"Tue","raid","PIRA","government","police","find arms cache","Ireland","Letterkenny","terror",NA,NA,0,0,0,0,"N",31,0,0,9836,"The Herald","01/04/1992",NA,"TBD"
"2229",1992-04-13,"Mon","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","20/04/1992",NA,"TBD"
"2230",1992-04-14,"Tue","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","20/04/1992",NA,"TBD"
"2231",1992-04-15,"Wed","arrest","Sinn Fein","government","police","arrest Martin McGuinness as member of terror organization","Ireland","Dublin","terror",NA,NA,1,1,0,0,"N",8,0,0,9836,"Daily Telegraph","16/04/1992",NA,"TBD"
"2232",1992-04-15,"Wed","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","20/04/1992",NA,"TBD"
"2233",1992-04-15,"Wed","raid","UDA","government","police","raid house, find Sinn Fein hit list, arrest man","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",8,0,0,350000,"Reuters","33709",NA,"Belfast"
"2234",1992-04-15,"Wed","trial","UK troops","government","court","2 marines charged with murder","UK/Northern Ireland","Belfast","state killing","33237",NA,2,2,0,0,"N",0,0,0,3001,"The Herald","33710",NA,"Belfast"
"2235",1992-04-16,"Thu","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","20/04/1992",NA,"TBD"
"2236",1992-04-17,"Fri","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","20/04/1992",NA,"TBD"
"2237",1992-04-17,"Fri","bomb-nd","PIRA","government","court","bomb explodes in city center","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",31,0,0,42907,"Reuters","33711",NA,"Belfast"
"2238",1992-04-17,"Fri","attack","PIRA","government","police","car speeds through checkpoint; police shoot","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,2,0,0,"Y",31,0,0,42907,"The Herald","33712",NA,"Belfast"
"2239",1992-04-17,"Fri","bomb-nd","PIRA","government","police","find 30 kg bomb in car that pierced checkpoint","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"N",8,0,0,42907,"The Herald","33712",NA,"Belfast"
"2240",1992-04-18,"Sat","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","20/04/1992",NA,"TBD"
"2241",1992-04-18,"Sat","bomb-nd","PIRA","government","police","find bomb in trunk at checkpoint","UK/Northern Ireland","Larne","Irish unity",NA,NA,3,3,0,0,"N",8,0,0,42907,"Guardian","34223",NA,"Larne"
"2242",1992-04-20,"Mon","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","23/04/1992",NA,"TBD"
"2243",1992-04-21,"Tue","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","23/04/1992",NA,"TBD"
"2244",1992-04-22,"Wed","obstruction","truck drivers","firm","United Meat Packers","block plant with 60 trucks, demanding payment","Ireland","Ballyhaunis","UMP debt",NA,NA,60,0,0,0,"N",0,0,0,678827,"Irish Times","23/04/1992",NA,"TBD"
"2245",1992-04-25,"Sat","demonstration","Youth Defence","government","court","march against abortion rights","Ireland","Dublin","pro-life",NA,NA,4000,0,0,0,"N",0,0,0,4e+05,"Reuters","25/04/1992",NA,"TBD"
"2246",1992-04-27,"Mon","dismiss","postal workers","government","An Post","150 fired for refusing to work with temporary workers","Ireland","Dublin","labor protest",NA,NA,150,0,0,0,"N",0,0,0,678827,"Irish Times","28/04/1992",NA,"TBD"
"2247",1992-04-28,"Tue","dismiss","postal workers","government","An Post","330 suspended for no work with temporary workers","Ireland","Dublin","labor protest",NA,NA,330,0,0,0,"N",0,0,0,678827,"Irish Times","30/04/1992",NA,"TBD"
"2248",1992-04-29,"Wed","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","30/04/1992",NA,"TBD"
"2249",1992-04-29,"Wed","preclude","terrorists","government","police","police close street called 'assassins' alley'","UK/Northern Ireland","Belfast","terror",NA,NA,0,0,0,0,"N",101,0,0,392907,"Reuters","33723",NA,"Belfast"
"2250",1992-04-30,"Thu","raid","PIRA","government","police","locate 10 prison guard uniforms in former priest's house","Ireland","Cashel","terror",NA,NA,1,1,0,0,"N",8,0,0,9836,"Times (London)","03/05/1992",NA,"TBD"
"2251",1992-04-30,"Thu","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2252",1992-05-01,"Fri","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2253",1992-05-01,"Fri","bomb-wd","PIRA","government","UK troops","480 kg bomb kills 1& injures 2","UK/Northern Ireland","Killeen","Irish unity","33724",NA,3,0,0,0,"Y",3,2,1,42907,"Reuters","33725",NA,"Newry & Mourne"
"2254",1992-05-02,"Sat","raid","PIRA","government","police","find arms cache","Ireland","Newmarket","terror",NA,NA,3,3,0,0,"N",31,0,0,9836,"The Herald","04/05/1992",NA,"TBD"
"2255",1992-05-02,"Sat","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2256",1992-05-04,"Mon","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2257",1992-05-05,"Tue","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2258",1992-05-06,"Wed","arrest","PIRA","government","police","arrest priest with prison guard uniforms","Ireland","Cashel","terror","30/04/1992",NA,1,1,0,0,"N",8,0,0,9836,"Reuters","06/05/1992",NA,"TBD"
"2259",1992-05-06,"Wed","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2260",1992-05-06,"Wed","raid","PIRA","government","police","1000 police sweep in to find terror racketeering","UK/Northern Ireland","County Armagh","terror",NA,NA,0,0,0,0,"N",1000,0,0,42907,"Daily Mail","33731",NA,"Armagh"
"2261",1992-05-07,"Thu","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2262",1992-05-08,"Fri","release","PIRA","government","police","release priest with prison guard uniforms","Ireland","Dublin","terror","06/05/1992",NA,1,0,0,0,"N",8,0,0,9836,"Reuters","08/05/1992",NA,"TBD"
"2263",1992-05-08,"Fri","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2264",1992-05-09,"Sat","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2265",1992-05-11,"Mon","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,480,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2266",1992-05-12,"Tue","raid","PIRA","government","police","raid pirate videos warehouse for PIRA funding","Ireland","Dublin","terror",NA,NA,4,4,0,0,"N",31,0,0,9836,"Daily Mail","13/05/1992",NA,"TBD"
"2267",1992-05-12,"Tue","dismiss","postal workers","government","An Post","600 suspended for refusal to work","Ireland","Dublin","labor protest",NA,NA,600,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2268",1992-05-12,"Tue","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","13/05/1992",NA,"TBD"
"2269",1992-05-13,"Wed","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2270",1992-05-14,"Thu","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2271",1992-05-15,"Fri","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2272",1992-05-16,"Sat","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2273",1992-05-17,"Sun","fight","Catholics","government","UK troops","fight troops for harassment; steal machine gun","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,25,0,7,0,"Y",31,4,0,3e+05,"Xinhau","33742",NA,"Dungannon"
"2274",1992-05-17,"Sun","attack","Sinn Fein","government","UK troops","crash through checkpoint, injure soldier","UK/Northern Ireland","Coalisland","Irish unity",NA,NA,3,1,0,0,"Y",8,1,0,42907,"Guardian","33742",NA,"Dungannon"
"2275",1992-05-18,"Mon","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2276",1992-05-19,"Tue","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2277",1992-05-20,"Wed","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2278",1992-05-21,"Thu","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2279",1992-05-22,"Fri","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","23/05/1992",NA,"TBD"
"2280",1992-05-22,"Fri","boycott","Loyalists","Ireland","president","unionist politicians refuse to meet Mary Robinson","UK/Northern Ireland","Belfast","British unity",NA,NA,101,0,0,0,"N",0,0,0,350000,"Guardian","33747",NA,"Belfast"
"2281",1992-05-23,"Sat","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","28/05/1992",NA,"TBD"
"2282",1992-05-24,"Sun","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","28/05/1992",NA,"TBD"
"2283",1992-05-25,"Mon","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","28/05/1992",NA,"TBD"
"2284",1992-05-26,"Tue","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","28/05/1992",NA,"TBD"
"2285",1992-05-27,"Wed","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","28/05/1992",NA,"TBD"
"2286",1992-05-27,"Wed","demonstration","postal workers","government","Communications ministry","ask for resolution of dispute","Ireland","Dublin","labor protest",NA,NA,4000,0,0,0,"N",101,0,0,678827,"Irish Times","28/05/1992",NA,"TBD"
"2287",1992-05-28,"Thu","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","29/05/1992",NA,"TBD"
"2288",1992-05-29,"Fri","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","02/06/1992",NA,"TBD"
"2289",1992-05-29,"Fri","arrest","PIRA","government","UK troops","arrest PIRA ready to shoot down plane with airplanes","UK/Northern Ireland","Cappagh","Irish unity",NA,"0.833333333",7,7,0,0,"N",31,0,0,42907,"The Herald","33754",NA,"Omagh"
"2290",1992-05-30,"Sat","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","02/06/1992",NA,"TBD"
"2291",1992-06-01,"Mon","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","02/06/1992",NA,"TBD"
"2292",1992-06-02,"Tue","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Irish Times","03/06/1992",NA,"TBD"
"2293",1992-06-03,"Wed","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Xinhau","08/06/1992",NA,"TBD"
"2294",1992-06-04,"Thu","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Xinhau","08/06/1992",NA,"TBD"
"2295",1992-06-05,"Fri","raid","PIRA","government","police","find arms cache","Ireland","County Donegal","terror",NA,NA,0,0,0,0,"N",31,0,0,9836,"Guardian","06/06/1992",NA,"TBD"
"2296",1992-06-05,"Fri","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Xinhau","08/06/1992",NA,"TBD"
"2297",1992-06-05,"Fri","convict","PIRA","government","court","2 convicted of murdering police & a nun","UK/Northern Ireland","Belfast","terror","33078",NA,2,2,0,0,"N",0,0,0,42907,"Guardian","33761",NA,"Belfast"
"2298",1992-06-06,"Sat","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Xinhau","08/06/1992",NA,"TBD"
"2299",1992-06-08,"Mon","lockout","postal workers","government","An Post","lockout suspended workers","Ireland","Dublin","labor protest",NA,NA,1200,0,0,0,"N",0,0,0,678827,"Xinhau","08/06/1992",NA,"TBD"
"2300",1992-06-08,"Mon","convict","UK troops","government","court","3 convicted of murdering PIRA & Sinn Fein","UK/Northern Ireland","Belfast","terror","32221",NA,3,3,0,0,"N",0,0,0,3001,"Guardian","33764",NA,"Belfast"
"2301",1992-06-22,"Mon","assassination","PIRA","government","UK troops","sniper shoots at army but misses","UK/Northern Ireland","Cookstown","Irish unity",NA,NA,2,0,0,0,"Y",31,0,0,42907,"Evening Standard","33778",NA,"Cookstown"
"2302",1992-06-22,"Mon","bomb-nd","PIRA","government","UK troops","bomb found in stolen car","UK/Northern Ireland","Pomeroy","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,42907,"Evening Standard","33778",NA,"Cookstown"
"2303",1992-06-23,"Tue","bomb-nd","PIRA","government","police","bomb buildings","UK/Northern Ireland","Belfast","Irish unity",NA,"0.958333333",3,0,0,0,"Y",0,0,0,42907,"The Herald","33779",NA,"Belfast"
"2304",1992-06-23,"Tue","bomb-nd","PIRA","government","police","second bomb injures policeman","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",31,1,0,42907,"The Herald","33779",NA,"Belfast"
"2305",1992-06-28,"Sun","raid","PIRA","government","police","find armed mortars in West Belfast","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"N",8,0,0,42907,"Reuters","33784",NA,"Belfast"
"2306",1992-07-03,"Fri","dismiss","steel workers","firm","Irish Steel","suspended for refusing overtime work","Ireland","Haulbowline","labor protest",NA,NA,4,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2307",1992-07-04,"Sat","strike","steel workers","firm","Irish Steel","strike against suspension of workers","Ireland","Haulbowline","labor protest","03/07/1992",NA,500,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2308",1992-07-06,"Mon","strike","steel workers","firm","Irish Steel","strike against suspension of workers","Ireland","Haulbowline","labor protest","03/07/1992",NA,500,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2309",1992-07-07,"Tue","strike","steel workers","firm","Irish Steel","strike against suspension of workers","Ireland","Haulbowline","labor protest","03/07/1992",NA,500,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2310",1992-07-08,"Wed","strike","steel workers","firm","Irish Steel","strike against suspension of workers","Ireland","Haulbowline","labor protest","03/07/1992",NA,500,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2311",1992-07-08,"Wed","arrest","UFF","government","police","arrest suspect in teacher shooting","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",8,0,0,350000,"Guardian","33794",NA,"Belfast"
"2312",1992-07-09,"Thu","strike","steel workers","firm","Irish Steel","strike against suspension of workers","Ireland","Haulbowline","labor protest","03/07/1992",NA,500,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2313",1992-07-10,"Fri","strike","steel workers","firm","Irish Steel","strike against suspension of workers","Ireland","Haulbowline","labor protest","03/07/1992",NA,500,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2314",1992-07-11,"Sat","strike","steel workers","firm","Irish Steel","strike against suspension of workers","Ireland","Haulbowline","labor protest","03/07/1992",NA,500,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2315",1992-07-12,"Sun","resign","lecturer","government","National College of Industrial Relations","lecturer protests tighter financial controls","Ireland","Ranelagh","financial controls",NA,NA,1,0,0,0,"N",0,0,0,30001,"Irish Times","13/07/1992",NA,"TBD"
"2316",1992-07-13,"Mon","strike","steel workers","firm","Irish Steel","strike against suspension of workers","Ireland","Haulbowline","labor protest","03/07/1992",NA,500,0,0,0,"N",0,0,0,678827,"Irish Times","13/07/1992",NA,"TBD"
"2317",1992-07-13,"Mon","riot","Sinn Fein","government","police","soldier injured by riots against Orange Order","UK/Northern Ireland","Belfast","Irish unity",NA,NA,301,0,0,0,"Y",101,1,0,42907,"Reuters","33798",NA,"Belfast"
"2318",1992-07-15,"Wed","bomb-nd","PIRA","firm","Balmoral Golf Club","bomb destroys clubhouse","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,42907,"Times (London)","33801",NA,"Belfast"
"2319",1992-07-18,"Sat","arrest","PIRA","government","police","tie PIRA to London bombing after election","UK/Northern Ireland","Belfast","terror",NA,NA,1,1,0,0,"N",3,0,0,42907,"Times (London)","33804",NA,"Belfast"
"2320",1992-07-31,"Fri","attack","PIRA","firm","construction","fire at, but miss workers delivering construction materials","UK/Northern Ireland","Cloughoge","Irish unity",NA,NA,3,0,0,0,"Y",0,0,0,42907,"Irish Times","33821",NA,"Fermanagh"
"2321",1992-08-03,"Mon","assassination","PIRA","government","UK troops","shoot dead a soldier on patrol","UK/Northern Ireland","Belfast","Irish unity",NA,NA,2,0,0,0,"Y",5,0,1,42907,"Reuters","33819",NA,"Belfast"
"2322",1992-08-03,"Mon","attack","PIRA","government","UK troops","shoot at army patrol, wound 1 soldier","UK/Northern Ireland","Pomeroy","Irish unity",NA,NA,2,0,0,0,"Y",5,1,0,42907,"Reuters","33819",NA,"Cookstown"
"2323",1992-08-06,"Thu","arrest","Gaelic protester","government","police","arrest a Gaelic-language protester for not paying TV fee","Ireland","Dublin","Gaelic language",NA,NA,1,1,0,0,"N",0,0,0,30001,"Irish Times","10/08/1992",NA,"TBD"
"2324",1992-08-08,"Sat","release","Gaelic protester","government","court","anonymous person pays fee of Gaelic protester","Ireland","Dublin","Gaelic language",NA,NA,1,0,0,0,"N",0,0,0,30001,"Irish Times","10/08/1992",NA,"TBD"
"2325",1992-08-10,"Mon","proscribe","UDA","government","N.I. Secretary","bans UDA from midnight forward","UK/Northern Ireland","Belfast","terror",NA,NA,0,0,0,0,"N",0,0,0,350000,"Evening Standard","33826",NA,"Belfast"
"2326",1992-08-12,"Wed","gunfight","PIRA","government","police","gun battle on Republican estate","UK/Northern Ireland","Strabane","Irish unity",NA,NA,8,4,0,0,"Y",31,0,0,42907,"Daily Telegraph","33829",NA,"Strabane"
"2327",1992-08-15,"Sat","bomb-nd","PIRA","government","UK troops","4 soldiers injured by thrown bomb","UK/Northern Ireland","Belfast","Irish unity",NA,NA,3,0,0,0,"Y",4,4,0,42907,"Reuters","33831",NA,"Belfast"
"2328",1992-08-18,"Tue","raid","PIRA","government","police","find arms cache","Ireland","Dublin","terror",NA,NA,1,1,0,0,"N",31,0,0,9836,"Guardian","19/08/1992",NA,"TBD"
